DISTANCE,DETECT,RSSI_DEC,FREQUENCY,ID,N,READ,READ_RATE
30,1,171,10761485,e20051397201015018904e75,4,5,1.00
40,1,90,16529165,e20051397201015018904e75,4,5,1.00
50,1,59,11287565,e20051397201015018904e75,4,5,1.00
60,1,104,5519885,e20051397201015018904e75,4,5,1.00
70,1,88,10761485,e20051397201015018904e75,4,5,1.00
80,1,103,16529165,e20051397201015018904e75,4,5,1.00
90,1,114,11287565,e20051397201015018904e75,4,5,1.00
100,1,100,5519885,e20051397201015018904e75,4,5,1.00
110,1,54,10761485,e20051397201015018904e75,4,5,1.00
120,1,7,16529165,e20051397201015018904e75,4,5,1.00
130,1,23,11287565,e20051397201015018904e75,4,5,1.00
140,1,53,5519885,e20051397201015018904e75,4,5,1.00
150,1,37,10761485,e20051397201015018904e75,4,1,0.20
160,0,0,0,e20051397201015018904e75,4,0,0.00
170,0,0,0,e20051397201015018904e75,4,0,0.00
180,1,6,5519885,e20051397201015018904e75,4,1,0.20
190,0,0,0,e20051397201015018904e75,4,0,0.00
200,0,0,0,e20051397201015018904e75,4,0,0.00
210,0,0,0,e20051397201015018904e75,4,0,0.00
220,0,0,0,e20051397201015018904e75,4,0,0.00
230,0,0,0,e20051397201015018904e75,4,0,0.00
240,0,0,0,e20051397201015018904e75,4,0,0.00
250,0,0,0,e20051397201015018904e75,4,0,0.00
260,0,0,0,e20051397201015018904e75,4,0,0.00
270,0,0,0,e20051397201015018904e75,4,0,0.00
280,0,0,0,e20051397201015018904e75,4,0,0.00
290,0,0,0,e20051397201015018904e75,4,0,0.00
300,0,0,0,e20051397201015018904e75,4,0,0.00
10,1,235,11287565,e20051397201015018904e75,5,5,1.00
20,1,216,5519885,e20051397201015018904e75,5,5,1.00
30,1,199,10761485,e20051397201015018904e75,5,5,1.00
40,1,170,16529165,e20051397201015018904e75,5,5,1.00
50,1,26,11287565,e20051397201015018904e75,5,5,1.00
60,0,0,0,e20051397201015018904e75,5,0,0.00
70,1,41,10761485,e20051397201015018904e75,5,5,1.00
80,1,135,16529165,e20051397201015018904e75,5,5,1.00
90,1,97,11287565,e20051397201015018904e75,5,5,1.00
100,0,0,0,e20051397201015018904e75,5,0,0.00
110,0,0,0,e20051397201015018904e75,5,0,0.00
120,0,0,0,e20051397201015018904e75,5,0,0.00
130,0,0,0,e20051397201015018904e75,5,0,0.00
140,0,0,0,e20051397201015018904e75,5,0,0.00
150,0,0,0,e20051397201015018904e75,5,0,0.00
160,0,0,0,e20051397201015018904e75,5,0,0.00
170,0,0,0,e20051397201015018904e75,5,0,0.00
180,0,0,0,e20051397201015018904e75,5,0,0.00
190,0,0,0,e20051397201015018904e75,5,0,0.00
200,0,0,0,e20051397201015018904e75,5,0,0.00
210,0,0,0,e20051397201015018904e75,5,0,0.00
220,0,0,0,e20051397201015018904e75,5,0,0.00
230,0,0,0,e20051397201015018904e75,5,0,0.00
240,0,0,0,e20051397201015018904e75,5,0,0.00
250,0,0,0,e20051397201015018904e75,5,0,0.00
260,0,0,0,e20051397201015018904e75,5,0,0.00
270,0,0,0,e20051397201015018904e75,5,0,0.00
280,0,0,0,e20051397201015018904e75,5,0,0.00
290,0,0,0,e20051397201015018904e75,5,0,0.00
300,0,0,0,e20051397201015018904e75,5,0,0.00
10,1,222,16529165,e20051397201015018904e75,6,5,1.00
20,1,30,11287565,e20051397201015018904e75,6,5,1.00
30,1,125,5519885,e20051397201015018904e75,6,5,1.00
40,1,108,10761485,e20051397201015018904e75,6,5,1.00
50,1,154,16529165,e20051397201015018904e75,6,5,1.00
60,1,167,11287565,e20051397201015018904e75,6,4,0.80
70,1,167,5519885,e20051397201015018904e75,6,5,1.00
80,1,133,10761485,e20051397201015018904e75,6,5,1.00
90,1,118,16529165,e20051397201015018904e75,6,5,1.00
100,1,8,11287565,e20051397201015018904e75,6,5,1.00
110,1,24,5519885,e20051397201015018904e75,6,5,1.00
120,1,7,10761485,e20051397201015018904e75,6,5,1.00
130,0,0,0,e20051397201015018904e75,6,0,0.00
140,0,0,0,e20051397201015018904e75,6,0,0.00
150,0,0,0,e20051397201015018904e75,6,0,0.00
160,0,0,0,e20051397201015018904e75,6,0,0.00
170,0,0,0,e20051397201015018904e75,6,0,0.00
180,0,0,0,e20051397201015018904e75,6,0,0.00
190,0,0,0,e20051397201015018904e75,6,0,0.00
200,0,0,0,e20051397201015018904e75,6,0,0.00
210,0,0,0,e20051397201015018904e75,6,0,0.00
220,0,0,0,e20051397201015018904e75,6,0,0.00
230,0,0,0,e20051397201015018904e75,6,0,0.00
240,0,0,0,e20051397201015018904e75,6,0,0.00
250,0,0,0,e20051397201015018904e75,6,0,0.00
260,0,0,0,e20051397201015018904e75,6,0,0.00
270,0,0,0,e20051397201015018904e75,6,0,0.00
280,0,0,0,e20051397201015018904e75,6,0,0.00
290,0,0,0,e20051397201015018904e75,6,0,0.00
300,0,0,0,e20051397201015018904e75,6,0,0.00
10,1,207,10761485,e20051397201015018904e75,7,5,1.00
20,1,221,16529165,e20051397201015018904e75,7,5,1.00
30,1,93,11287565,e20051397201015018904e75,7,5,1.00
40,1,125,5519885,e20051397201015018904e75,7,5,1.00
50,1,139,10761485,e20051397201015018904e75,7,5,1.00
60,1,183,16529165,e20051397201015018904e75,7,5,1.00
70,1,166,11287565,e20051397201015018904e75,7,5,1.00
80,1,145,5519885,e20051397201015018904e75,7,5,1.00
90,1,146,10761485,e20051397201015018904e75,7,5,1.00
100,1,24,16529165,e20051397201015018904e75,7,5,1.00
110,1,40,11287565,e20051397201015018904e75,7,5,1.00
120,1,54,5519885,e20051397201015018904e75,7,5,1.00
130,0,0,0,e20051397201015018904e75,7,0,0.00
140,1,81,16529165,e20051397201015018904e75,7,3,0.60
150,0,0,0,e20051397201015018904e75,7,0,0.00
160,0,0,0,e20051397201015018904e75,7,0,0.00
170,0,0,0,e20051397201015018904e75,7,0,0.00
180,0,0,0,e20051397201015018904e75,7,0,0.00
190,0,0,0,e20051397201015018904e75,7,0,0.00
200,0,0,0,e20051397201015018904e75,7,0,0.00
210,0,0,0,e20051397201015018904e75,7,0,0.00
220,0,0,0,e20051397201015018904e75,7,0,0.00
230,0,0,0,e20051397201015018904e75,7,0,0.00
240,0,0,0,e20051397201015018904e75,7,0,0.00
250,0,0,0,e20051397201015018904e75,7,0,0.00
260,0,0,0,e20051397201015018904e75,7,0,0.00
270,0,0,0,e20051397201015018904e75,7,0,0.00
280,0,0,0,e20051397201015018904e75,7,0,0.00
290,0,0,0,e20051397201015018904e75,7,0,0.00
300,0,0,0,e20051397201015018904e75,7,0,0.00
10,1,235,5519885,e20051397201015018904e75,8,5,1.00
20,1,233,10761485,e20051397201015018904e75,8,5,1.00
30,1,200,16529165,e20051397201015018904e75,8,5,1.00
40,1,171,11287565,e20051397201015018904e75,8,5,1.00
50,1,122,5519885,e20051397201015018904e75,8,5,1.00
60,1,10,10761485,e20051397201015018904e75,8,5,1.00
70,1,42,16529165,e20051397201015018904e75,8,5,1.00
80,1,103,11287565,e20051397201015018904e75,8,5,1.00
90,1,86,5519885,e20051397201015018904e75,8,5,1.00
100,0,0,0,e20051397201015018904e75,8,0,0.00
110,0,0,0,e20051397201015018904e75,8,0,0.00
120,0,0,0,e20051397201015018904e75,8,0,0.00
130,0,0,0,e20051397201015018904e75,8,0,0.00
140,0,0,0,e20051397201015018904e75,8,0,0.00
150,0,0,0,e20051397201015018904e75,8,0,0.00
160,0,0,0,e20051397201015018904e75,8,0,0.00
170,0,0,0,e20051397201015018904e75,8,0,0.00
180,0,0,0,e20051397201015018904e75,8,0,0.00
190,0,0,0,e20051397201015018904e75,8,0,0.00
200,0,0,0,e20051397201015018904e75,8,0,0.00
210,0,0,0,e20051397201015018904e75,8,0,0.00
220,0,0,0,e20051397201015018904e75,8,0,0.00
230,0,0,0,e20051397201015018904e75,8,0,0.00
240,0,0,0,e20051397201015018904e75,8,0,0.00
250,0,0,0,e20051397201015018904e75,8,0,0.00
260,0,0,0,e20051397201015018904e75,8,0,0.00
270,0,0,0,e20051397201015018904e75,8,0,0.00
280,0,0,0,e20051397201015018904e75,8,0,0.00
290,0,0,0,e20051397201015018904e75,8,0,0.00
300,0,0,0,e20051397201015018904e75,8,0,0.00
10,1,224,5519885,e20051397201015018904e75,9,5,1.00
20,1,214,10761485,e20051397201015018904e75,9,5,1.00
30,1,122,16529165,e20051397201015018904e75,9,5,1.00
40,1,27,11287565,e20051397201015018904e75,9,5,1.00
50,1,57,5519885,e20051397201015018904e75,9,5,1.00
60,1,22,10761485,e20051397201015018904e75,9,5,1.00
70,1,69,16529165,e20051397201015018904e75,9,5,1.00
80,1,99,11287565,e20051397201015018904e75,9,5,1.00
90,1,80,5519885,e20051397201015018904e75,9,5,1.00
100,1,85,10761485,e20051397201015018904e75,9,4,0.80
110,0,0,0,e20051397201015018904e75,9,0,0.00
120,1,22,11287565,e20051397201015018904e75,9,4,0.80
130,0,0,0,e20051397201015018904e75,9,0,0.00
140,0,0,0,e20051397201015018904e75,9,0,0.00
150,0,0,0,e20051397201015018904e75,9,0,0.00
160,0,0,0,e20051397201015018904e75,9,0,0.00
170,0,0,0,e20051397201015018904e75,9,0,0.00
180,0,0,0,e20051397201015018904e75,9,0,0.00
190,0,0,0,e20051397201015018904e75,9,0,0.00
200,0,0,0,e20051397201015018904e75,9,0,0.00
210,0,0,0,e20051397201015018904e75,9,0,0.00
220,0,0,0,e20051397201015018904e75,9,0,0.00
230,0,0,0,e20051397201015018904e75,9,0,0.00
240,0,0,0,e20051397201015018904e75,9,0,0.00
250,0,0,0,e20051397201015018904e75,9,0,0.00
260,0,0,0,e20051397201015018904e75,9,0,0.00
270,0,0,0,e20051397201015018904e75,9,0,0.00
280,0,0,0,e20051397201015018904e75,9,0,0.00
290,0,0,0,e20051397201015018904e75,9,0,0.00
300,0,0,0,e20051397201015018904e75,9,0,0.00
10,1,229,11287565,e20051397201015018904e75,10,5,1.00
20,1,211,5519885,e20051397201015018904e75,10,5,1.00
30,1,201,10761485,e20051397201015018904e75,10,5,1.00
40,1,169,16529165,e20051397201015018904e75,10,5,1.00
50,1,90,11287565,e20051397201015018904e75,10,5,1.00
60,1,10,5519885,e20051397201015018904e75,10,5,1.00
70,1,40,10761485,e20051397201015018904e75,10,5,1.00
80,1,87,16529165,e20051397201015018904e75,10,5,1.00
90,1,113,11287565,e20051397201015018904e75,10,5,1.00
100,1,96,5519885,e20051397201015018904e75,10,5,1.00
110,0,0,0,e20051397201015018904e75,10,0,0.00
120,1,70,16529165,e20051397201015018904e75,10,5,1.00
130,1,6,11287565,e20051397201015018904e75,10,5,1.00
140,1,54,5519885,e20051397201015018904e75,10,2,0.40
150,1,5,10761485,e20051397201015018904e75,10,3,0.60
160,1,5,16529165,e20051397201015018904e75,10,3,0.60
170,0,0,0,e20051397201015018904e75,10,0,0.00
180,0,0,0,e20051397201015018904e75,10,0,0.00
190,0,0,0,e20051397201015018904e75,10,0,0.00
200,0,0,0,e20051397201015018904e75,10,0,0.00
210,0,0,0,e20051397201015018904e75,10,0,0.00
220,0,0,0,e20051397201015018904e75,10,0,0.00
230,0,0,0,e20051397201015018904e75,10,0,0.00
240,0,0,0,e20051397201015018904e75,10,0,0.00
250,0,0,0,e20051397201015018904e75,10,0,0.00
260,0,0,0,e20051397201015018904e75,10,0,0.00
270,0,0,0,e20051397201015018904e75,10,0,0.00
280,0,0,0,e20051397201015018904e75,10,0,0.00
290,0,0,0,e20051397201015018904e75,10,0,0.00
300,0,0,0,e20051397201015018904e75,10,0,0.00
10,1,234,16529165,e20051397201021218904d7d,1,5,1.00
20,1,216,11287565,e20051397201021218904d7d,1,5,1.00
30,1,200,5519885,e20051397201021218904d7d,1,5,1.00
40,1,154,10761485,e20051397201021218904d7d,1,5,1.00
50,1,154,16529165,e20051397201021218904d7d,1,5,1.00
60,1,120,11287565,e20051397201021218904d7d,1,5,1.00
70,1,55,5519885,e20051397201021218904d7d,1,5,1.00
80,1,117,10761485,e20051397201021218904d7d,1,5,1.00
90,1,114,16529165,e20051397201021218904d7d,1,5,1.00
100,0,0,0,e20051397201021218904d7d,1,0,0.00
110,0,0,0,e20051397201021218904d7d,1,0,0.00
120,1,38,10761485,e20051397201021218904d7d,1,3,0.60
130,0,0,0,e20051397201021218904d7d,1,0,0.00
140,0,0,0,e20051397201021218904d7d,1,0,0.00
150,1,80,5519885,e20051397201021218904d7d,1,1,0.20
160,0,0,0,e20051397201021218904d7d,1,0,0.00
170,0,0,0,e20051397201021218904d7d,1,0,0.00
180,0,0,0,e20051397201021218904d7d,1,0,0.00
190,0,0,0,e20051397201021218904d7d,1,0,0.00
200,0,0,0,e20051397201021218904d7d,1,0,0.00
210,0,0,0,e20051397201021218904d7d,1,0,0.00
220,0,0,0,e20051397201021218904d7d,1,0,0.00
230,0,0,0,e20051397201021218904d7d,1,0,0.00
240,0,0,0,e20051397201021218904d7d,1,0,0.00
250,0,0,0,e20051397201021218904d7d,1,0,0.00
260,0,0,0,e20051397201021218904d7d,1,0,0.00
270,0,0,0,e20051397201021218904d7d,1,0,0.00
280,0,0,0,e20051397201021218904d7d,1,0,0.00
290,0,0,0,e20051397201021218904d7d,1,0,0.00
300,0,0,0,e20051397201021218904d7d,1,0,0.00
10,1,237,10761485,e20051397201021218904d7d,2,5,1.00
20,1,221,16529165,e20051397201021218904d7d,2,5,1.00
30,1,203,11287565,e20051397201021218904d7d,2,5,1.00
40,1,109,5519885,e20051397201021218904d7d,2,5,1.00
50,1,44,10761485,e20051397201021218904d7d,2,5,1.00
60,1,168,16529165,e20051397201021218904d7d,2,5,1.00
70,1,135,11287565,e20051397201021218904d7d,2,5,1.00
80,1,135,5519885,e20051397201021218904d7d,2,5,1.00
90,1,115,10761485,e20051397201021218904d7d,2,5,1.00
100,0,0,0,e20051397201021218904d7d,2,0,0.00
110,1,70,11287565,e20051397201021218904d7d,2,2,0.40
120,1,7,5519885,e20051397201021218904d7d,2,4,0.80
130,1,38,10761485,e20051397201021218904d7d,2,5,1.00
140,1,70,16529165,e20051397201021218904d7d,2,1,0.20
150,0,0,0,e20051397201021218904d7d,2,0,0.00
160,1,69,5519885,e20051397201021218904d7d,2,1,0.20
170,0,0,0,e20051397201021218904d7d,2,0,0.00
180,1,6,16529165,e20051397201021218904d7d,2,1,0.20
190,0,0,0,e20051397201021218904d7d,2,0,0.00
200,0,0,0,e20051397201021218904d7d,2,0,0.00
210,0,0,0,e20051397201021218904d7d,2,0,0.00
220,0,0,0,e20051397201021218904d7d,2,0,0.00
230,0,0,0,e20051397201021218904d7d,2,0,0.00
240,0,0,0,e20051397201021218904d7d,2,0,0.00
250,0,0,0,e20051397201021218904d7d,2,0,0.00
260,0,0,0,e20051397201021218904d7d,2,0,0.00
270,0,0,0,e20051397201021218904d7d,2,0,0.00
280,0,0,0,e20051397201021218904d7d,2,0,0.00
290,0,0,0,e20051397201021218904d7d,2,0,0.00
300,0,0,0,e20051397201021218904d7d,2,0,0.00
10,1,236,5519885,e20051397201021218904d7d,3,5,1.00
20,1,204,10761485,e20051397201021218904d7d,3,5,1.00
30,1,172,16529165,e20051397201021218904d7d,3,5,1.00
40,1,27,11287565,e20051397201021218904d7d,3,5,1.00
50,1,166,5519885,e20051397201021218904d7d,3,5,1.00
60,1,167,10761485,e20051397201021218904d7d,3,5,1.00
70,1,150,16529165,e20051397201021218904d7d,3,5,1.00
80,1,130,11287565,e20051397201021218904d7d,3,5,1.00
90,1,117,5519885,e20051397201021218904d7d,3,5,1.00
100,1,103,10761485,e20051397201021218904d7d,3,5,1.00
110,1,8,16529165,e20051397201021218904d7d,3,5,1.00
120,1,71,11287565,e20051397201021218904d7d,3,5,1.00
130,1,84,5519885,e20051397201021218904d7d,3,5,1.00
140,1,96,10761485,e20051397201021218904d7d,3,5,1.00
150,0,0,0,e20051397201021218904d7d,3,0,0.00
160,0,0,0,e20051397201021218904d7d,3,0,0.00
170,0,0,0,e20051397201021218904d7d,3,0,0.00
180,0,0,0,e20051397201021218904d7d,3,0,0.00
190,0,0,0,e20051397201021218904d7d,3,0,0.00
200,0,0,0,e20051397201021218904d7d,3,0,0.00
210,0,0,0,e20051397201021218904d7d,3,0,0.00
220,0,0,0,e20051397201021218904d7d,3,0,0.00
230,0,0,0,e20051397201021218904d7d,3,0,0.00
240,0,0,0,e20051397201021218904d7d,3,0,0.00
250,0,0,0,e20051397201021218904d7d,3,0,0.00
260,0,0,0,e20051397201021218904d7d,3,0,0.00
270,0,0,0,e20051397201021218904d7d,3,0,0.00
280,0,0,0,e20051397201021218904d7d,3,0,0.00
290,0,0,0,e20051397201021218904d7d,3,0,0.00
300,0,0,0,e20051397201021218904d7d,3,0,0.00
10,1,190,5519885,e20051397201021218904d7d,4,5,1.00
20,1,204,10761485,e20051397201021218904d7d,4,5,1.00
30,1,187,16529165,e20051397201021218904d7d,4,5,1.00
40,1,107,11287565,e20051397201021218904d7d,4,5,1.00
50,1,42,5519885,e20051397201021218904d7d,4,5,1.00
60,1,160,10761485,e20051397201021218904d7d,4,5,1.00
70,1,152,16529165,e20051397201021218904d7d,4,5,1.00
80,1,103,11287565,e20051397201021218904d7d,4,5,1.00
90,1,87,5519885,e20051397201021218904d7d,4,5,1.00
100,1,86,10761485,e20051397201021218904d7d,4,5,1.00
110,1,70,16529165,e20051397201021218904d7d,4,4,0.80
120,1,80,11287565,e20051397201021218904d7d,4,4,0.80
130,0,0,0,e20051397201021218904d7d,4,0,0.00
140,0,0,0,e20051397201021218904d7d,4,0,0.00
150,0,0,0,e20051397201021218904d7d,4,0,0.00
160,0,0,0,e20051397201021218904d7d,4,0,0.00
170,0,0,0,e20051397201021218904d7d,4,0,0.00
180,0,0,0,e20051397201021218904d7d,4,0,0.00
190,0,0,0,e20051397201021218904d7d,4,0,0.00
200,0,0,0,e20051397201021218904d7d,4,0,0.00
210,0,0,0,e20051397201021218904d7d,4,0,0.00
220,0,0,0,e20051397201021218904d7d,4,0,0.00
230,0,0,0,e20051397201021218904d7d,4,0,0.00
240,0,0,0,e20051397201021218904d7d,4,0,0.00
250,0,0,0,e20051397201021218904d7d,4,0,0.00
260,0,0,0,e20051397201021218904d7d,4,0,0.00
270,0,0,0,e20051397201021218904d7d,4,0,0.00
280,0,0,0,e20051397201021218904d7d,4,0,0.00
290,0,0,0,e20051397201021218904d7d,4,0,0.00
300,0,0,0,e20051397201021218904d7d,4,0,0.00
10,1,47,16529165,e20051397201021218904d7d,5,5,1.00
20,1,174,11287565,e20051397201021218904d7d,5,5,1.00
30,1,158,5519885,e20051397201021218904d7d,5,5,1.00
40,1,189,10761485,e20051397201021218904d7d,5,5,1.00
50,1,188,16529165,e20051397201021218904d7d,5,5,1.00
60,1,194,11287565,e20051397201021218904d7d,5,5,1.00
70,1,183,5519885,e20051397201021218904d7d,5,5,1.00
80,1,152,10761485,e20051397201021218904d7d,5,5,1.00
90,1,106,16529165,e20051397201021218904d7d,5,3,0.60
100,1,120,11287565,e20051397201021218904d7d,5,5,1.00
110,1,116,5519885,e20051397201021218904d7d,5,5,1.00
120,1,130,10761485,e20051397201021218904d7d,5,4,0.80
130,0,0,0,e20051397201021218904d7d,5,0,0.00
140,0,0,0,e20051397201021218904d7d,5,0,0.00
150,0,0,0,e20051397201021218904d7d,5,0,0.00
160,0,0,0,e20051397201021218904d7d,5,0,0.00
170,0,0,0,e20051397201021218904d7d,5,0,0.00
180,0,0,0,e20051397201021218904d7d,5,0,0.00
190,0,0,0,e20051397201021218904d7d,5,0,0.00
200,0,0,0,e20051397201021218904d7d,5,0,0.00
210,0,0,0,e20051397201021218904d7d,5,0,0.00
220,0,0,0,e20051397201021218904d7d,5,0,0.00
230,0,0,0,e20051397201021218904d7d,5,0,0.00
240,0,0,0,e20051397201021218904d7d,5,0,0.00
250,0,0,0,e20051397201021218904d7d,5,0,0.00
260,0,0,0,e20051397201021218904d7d,5,0,0.00
270,0,0,0,e20051397201021218904d7d,5,0,0.00
280,0,0,0,e20051397201021218904d7d,5,0,0.00
290,0,0,0,e20051397201021218904d7d,5,0,0.00
300,0,0,0,e20051397201021218904d7d,5,0,0.00
10,1,78,10761485,e20051397201021218904d7d,6,5,1.00
20,1,221,16529165,e20051397201021218904d7d,6,5,1.00
30,1,204,11287565,e20051397201021218904d7d,6,5,1.00
40,1,156,5519885,e20051397201021218904d7d,6,5,1.00
50,1,139,10761485,e20051397201021218904d7d,6,5,1.00
60,1,75,16529165,e20051397201021218904d7d,6,5,1.00
70,1,163,11287565,e20051397201021218904d7d,6,5,1.00
80,1,149,5519885,e20051397201021218904d7d,6,5,1.00
90,1,149,10761485,e20051397201021218904d7d,6,5,1.00
100,1,118,16529165,e20051397201021218904d7d,6,5,1.00
110,1,102,11287565,e20051397201021218904d7d,6,4,0.80
120,0,0,0,e20051397201021218904d7d,6,0,0.00
130,0,0,0,e20051397201021218904d7d,6,0,0.00
140,1,83,16529165,e20051397201021218904d7d,6,2,0.40
150,0,0,0,e20051397201021218904d7d,6,0,0.00
160,0,0,0,e20051397201021218904d7d,6,0,0.00
170,0,0,0,e20051397201021218904d7d,6,0,0.00
180,0,0,0,e20051397201021218904d7d,6,0,0.00
190,0,0,0,e20051397201021218904d7d,6,0,0.00
200,0,0,0,e20051397201021218904d7d,6,0,0.00
210,0,0,0,e20051397201021218904d7d,6,0,0.00
220,0,0,0,e20051397201021218904d7d,6,0,0.00
230,0,0,0,e20051397201021218904d7d,6,0,0.00
240,0,0,0,e20051397201021218904d7d,6,0,0.00
250,0,0,0,e20051397201021218904d7d,6,0,0.00
260,0,0,0,e20051397201021218904d7d,6,0,0.00
270,0,0,0,e20051397201021218904d7d,6,0,0.00
280,0,0,0,e20051397201021218904d7d,6,0,0.00
290,0,0,0,e20051397201021218904d7d,6,0,0.00
300,0,0,0,e20051397201021218904d7d,6,0,0.00
10,1,173,5519885,e20051397201021218904d7d,7,5,1.00
20,1,92,10761485,e20051397201021218904d7d,7,5,1.00
30,1,154,16529165,e20051397201021218904d7d,7,5,1.00
40,1,134,11287565,e20051397201021218904d7d,7,5,1.00
50,1,115,5519885,e20051397201021218904d7d,7,5,1.00
60,1,104,10761485,e20051397201021218904d7d,7,5,1.00
70,1,72,16529165,e20051397201021218904d7d,7,5,1.00
80,1,120,11287565,e20051397201021218904d7d,7,5,1.00
90,1,86,5519885,e20051397201021218904d7d,7,5,1.00
100,1,8,10761485,e20051397201021218904d7d,7,5,1.00
110,1,55,16529165,e20051397201021218904d7d,7,5,1.00
120,0,0,0,e20051397201021218904d7d,7,0,0.00
130,0,0,0,e20051397201021218904d7d,7,0,0.00
140,0,0,0,e20051397201021218904d7d,7,0,0.00
150,0,0,0,e20051397201021218904d7d,7,0,0.00
160,0,0,0,e20051397201021218904d7d,7,0,0.00
170,0,0,0,e20051397201021218904d7d,7,0,0.00
180,0,0,0,e20051397201021218904d7d,7,0,0.00
190,0,0,0,e20051397201021218904d7d,7,0,0.00
200,0,0,0,e20051397201021218904d7d,7,0,0.00
210,0,0,0,e20051397201021218904d7d,7,0,0.00
220,0,0,0,e20051397201021218904d7d,7,0,0.00
230,0,0,0,e20051397201021218904d7d,7,0,0.00
240,0,0,0,e20051397201021218904d7d,7,0,0.00
250,0,0,0,e20051397201021218904d7d,7,0,0.00
260,0,0,0,e20051397201021218904d7d,7,0,0.00
270,0,0,0,e20051397201021218904d7d,7,0,0.00
280,0,0,0,e20051397201021218904d7d,7,0,0.00
290,0,0,0,e20051397201021218904d7d,7,0,0.00
300,0,0,0,e20051397201021218904d7d,7,0,0.00
10,1,125,11287565,e20051397201021218904d7d,8,5,1.00
20,0,0,0,e20051397201021218904d7d,8,0,0.00
30,1,139,10761485,e20051397201021218904d7d,8,5,1.00
40,1,11,16529165,e20051397201021218904d7d,8,5,1.00
50,1,154,11287565,e20051397201021218904d7d,8,5,1.00
60,1,89,5519885,e20051397201021218904d7d,8,5,1.00
70,1,103,10761485,e20051397201021218904d7d,8,5,1.00
80,1,112,16529165,e20051397201021218904d7d,8,5,1.00
90,1,85,11287565,e20051397201021218904d7d,8,5,1.00
100,1,39,5519885,e20051397201021218904d7d,8,5,1.00
110,1,100,10761485,e20051397201021218904d7d,8,5,1.00
120,0,0,0,e20051397201021218904d7d,8,0,0.00
130,0,0,0,e20051397201021218904d7d,8,0,0.00
140,0,0,0,e20051397201021218904d7d,8,0,0.00
150,0,0,0,e20051397201021218904d7d,8,0,0.00
160,0,0,0,e20051397201021218904d7d,8,0,0.00
170,0,0,0,e20051397201021218904d7d,8,0,0.00
180,0,0,0,e20051397201021218904d7d,8,0,0.00
190,0,0,0,e20051397201021218904d7d,8,0,0.00
200,0,0,0,e20051397201021218904d7d,8,0,0.00
210,0,0,0,e20051397201021218904d7d,8,0,0.00
220,0,0,0,e20051397201021218904d7d,8,0,0.00
230,0,0,0,e20051397201021218904d7d,8,0,0.00
240,0,0,0,e20051397201021218904d7d,8,0,0.00
250,0,0,0,e20051397201021218904d7d,8,0,0.00
260,0,0,0,e20051397201021218904d7d,8,0,0.00
270,0,0,0,e20051397201021218904d7d,8,0,0.00
280,0,0,0,e20051397201021218904d7d,8,0,0.00
290,0,0,0,e20051397201021218904d7d,8,0,0.00
300,0,0,0,e20051397201021218904d7d,8,0,0.00
10,1,243,11287565,e20051397201021218904d7d,9,5,1.00
20,1,232,5519885,e20051397201021218904d7d,9,5,1.00
30,1,218,10761485,e20051397201021218904d7d,9,5,1.00
40,1,170,16529165,e20051397201021218904d7d,9,5,1.00
50,1,154,11287565,e20051397201021218904d7d,9,5,1.00
60,1,11,5519885,e20051397201021218904d7d,9,5,1.00
70,1,112,10761485,e20051397201021218904d7d,9,5,1.00
80,1,145,16529165,e20051397201021218904d7d,9,5,1.00
90,1,148,11287565,e20051397201021218904d7d,9,5,1.00
100,1,100,5519885,e20051397201021218904d7d,9,5,1.00
110,1,99,10761485,e20051397201021218904d7d,9,4,0.80
120,1,70,16529165,e20051397201021218904d7d,9,4,0.80
130,0,0,0,e20051397201021218904d7d,9,0,0.00
140,0,0,0,e20051397201021218904d7d,9,0,0.00
150,0,0,0,e20051397201021218904d7d,9,0,0.00
160,0,0,0,e20051397201021218904d7d,9,0,0.00
170,0,0,0,e20051397201021218904d7d,9,0,0.00
180,0,0,0,e20051397201021218904d7d,9,0,0.00
190,0,0,0,e20051397201021218904d7d,9,0,0.00
200,0,0,0,e20051397201021218904d7d,9,0,0.00
210,0,0,0,e20051397201021218904d7d,9,0,0.00
220,0,0,0,e20051397201021218904d7d,9,0,0.00
230,0,0,0,e20051397201021218904d7d,9,0,0.00
240,0,0,0,e20051397201021218904d7d,9,0,0.00
250,0,0,0,e20051397201021218904d7d,9,0,0.00
260,0,0,0,e20051397201021218904d7d,9,0,0.00
270,0,0,0,e20051397201021218904d7d,9,0,0.00
280,0,0,0,e20051397201021218904d7d,9,0,0.00
290,0,0,0,e20051397201021218904d7d,9,0,0.00
300,0,0,0,e20051397201021218904d7d,9,0,0.00
10,1,238,11287565,e20051397201021218904d7d,10,5,1.00
20,1,125,5519885,e20051397201021218904d7d,10,5,1.00
30,1,140,10761485,e20051397201021218904d7d,10,5,1.00
40,1,120,16529165,e20051397201021218904d7d,10,5,1.00
50,1,170,11287565,e20051397201021218904d7d,10,5,1.00
60,1,137,5519885,e20051397201021218904d7d,10,5,1.00
70,1,58,10761485,e20051397201021218904d7d,10,5,1.00
80,1,121,16529165,e20051397201021218904d7d,10,5,1.00
90,1,148,11287565,e20051397201021218904d7d,10,5,1.00
100,1,118,5519885,e20051397201021218904d7d,10,5,1.00
110,0,0,0,e20051397201021218904d7d,10,0,0.00
120,0,0,0,e20051397201021218904d7d,10,0,0.00
130,0,0,0,e20051397201021218904d7d,10,0,0.00
